experiment_id;seed;instance;n;m;s;best_known_result;max_generations;population_size;encoding_method;selection_method;mutation_method;crossover_method;parent_selection_method;mutation_probability;crossover_probability;elite_size;offspring_size;total_time;best_solution_found;best_solution_hash;elite_fitness;elite_hash;diff;gap
466;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;30;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;1.760885477;-1.761216808;-840451518;-1.761216807678467,-1.8001148798997877,-1.8001148798997877,-1.8001148798997877,-1.8001148798997877;-840451518,-857228726,-857228726,-857228726,-857228726;0.361104596;25.79%
469;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;30;binary;byclass_0.1_0.1;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;2.179127455;-1.767748766;-350939576;-1.767748765898774,-1.8892557568604746,-1.9254746850568214,-1.931109492863,-1.931109492863;-350939576,-480962998,-480962872,-480963000,-480963000;0.367636554;26.26%
502;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;50;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;2.904865503;-1.768894994;1795856233;-1.7688949942052514,-1.8831876701830779,-1.8831876701830779,-1.8831876701830779,-1.8831876701830779,-1.8831876701830779,-1.8831876701830779,-1.8831876701830779;17,958,562,331,661,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.368782782;26.34%
505;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;50;binary;fullyrandom;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;3.578076601;-1.780956898;1631284905;-1.7809568981694528,-1.8407994282871498,-1.9993299668689837,-2.012165790824273,-2.024528281093696,-2.0473786821704154,-2.0588949013291904,-2.083654949713991;1631284905,1631284905,-1488656888,-1054650453,-1611540927,-1557407039,1094405803,1094405803;0.380844686;27.20%
511;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;10.89959264;-1.783897612;88324937;-1.7838976116312861,-1.7838976116312861,-1.7838976116312861,-1.8363115246114963,-1.8444983443296699,-1.8539574525701505,-1.8699255182873697,-1.8965809614785964,-1.9080436688685962,-1.913085372530178,-1.9151876555305418,-1.9282141242005402,-1.9392149707080648,-1.9438410678971403,-1.9562206531221054;883,249,378,832,493,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.3837854;27.41%
460;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;30;binary;roulette;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;1.782493114;-1.794258918;1521140299;-1.7942589177429022,-1.8253051952704957,-1.8253051952704957,-1.9986922994250378,-2.000514949065437;15,211,402,991,521,100,000,000,000,000,000,000,000,000,000,000,000;0.394146706;28.15%
500;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;50;binary;byclass_0.1_0.1;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;4.531286716;-1.813871945;858051491;-1.8138719447747083,-1.8258140220993908,-1.8454024952450023,-1.8464039468661517,-1.8464039468661517,-1.8464039468661517,-1.8464039468661517,-1.8464039468661517;858051491,589617059,-1155213725,-1155213725,-1155213725,-1155213725,-1155213725,-1155213725;0.413759733;29.55%
526;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;5.699182034;-1.81542651;1634587459;-1.815426510297732,-1.815426510297732,-1.8405302220417785,-1.879046143907123,-1.879046143907123,-1.879046143907123,-1.879046143907123,-1.879046143907123,-1.879046143907123,-1.879046143907123,-1.879046143907123,-1.879046143907123,-1.879046143907123,-1.879046143907123,-1.879046143907123;163,458,745,916,345,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.415314298;29.66%
503;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;50;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;3.588702679;-1.821310037;-1813956024;-1.8213100369464608,-1.8213100369464608,-1.8213100369464608,-1.8213100369464608,-1.8213100369464608,-1.8213100369464608,-1.8213100369464608,-1.8213100369464608;-1813956024,-1813956024,-1813956024,-1813956024,-1813956024,-1813956024,-1813956024,-1813956024;0.421197825;30.08%
528;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;byclass_0.1_0.1;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;4.928288698;-1.823420306;-1975348637;-1.8234203059154113,-1.9324839350499436,-1.945523205758033,-1.9982035159722038,-2.0081889076991466,-2.0438289845826376,-2.0438289845826376,-2.0438289845826376,-2.0612724321731135,-2.0612724321731135,-2.0612724321731135,-2.06630615848582,-2.0692366838257494,-2.0767881378986277,-2.0800524236247453;-1975348637,-1425943965,-1560161693,-1551773085,-905325981,-1975414173,-1975414173,-1975414173,-1979067549,-1979067549,-1979067549,1796847170,-1702768029,-1975414173,1372245577;0.423308094;30.23%
476;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;30;binary;fullyrandom;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;2.743553638;-1.830262248;1066447456;-1.830262248253538,-1.9182142729085212,-1.9810010032213836,-2.0178513583248,-2.0472893775933225;1066447456,-1327367358,-1277135005,-1276610973,1537985090;0.430150036;30.72%
517;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;roulette;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;6.959331512;-1.832170833;1939007072;-1.8321708332312636,-1.8530441750726656,-1.8907237674689301,-1.9510792016356846,-1.955181670295101,-1.9623847641766983,-1.9686629480409086,-1.9686629480409086,-1.9686629480409086,-1.9696606362039355,-2.021258152592862,-2.0507139822339573,-2.0749507077361757,-2.086827580138135,-2.094475070882463;1939007072,1939400288,-792106390,1938876000,-1288649205,-1850288605,1940965216,1940965216,1940965216,1939924832,-2064131485,-240069053,-2118715869,-483358877,-609036736;0.432058621;30.86%
537;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;fullyrandom;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;4.19034934;-1.832519382;-1199908253;-1.832519382417716,-1.839072926086962,-1.8840687205550735,-1.8879578675484474,-1.8879578675484474,-1.8879578675484474,-1.8879578675484474,-1.8879578675484474,-1.8879578675484474,-1.8879578675484474,-1.90898276176005,-1.90898276176005,-1.9181476022707398,-1.9181476022707398,-1.9387575842522888;-1199908253,-1268622741,-1199924637,1902271075,1902271075,1902271075,1902271075,1902271075,1902271075,1902271075,-1133323677,-1133323677,-1133340061,-1133340061,1902271081;0.43240717;30.88%
508;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;50;binary;fullyrandom;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;2.875897884;-1.833351826;-886410653;-1.8333518258034216,-1.8333518258034216,-1.8333518258034216,-1.8333518258034216,-1.8333518258034216,-1.8333518258034216,-1.8333518258034216,-1.8333518258034216;-886410653,-886410653,-886410653,-886410653,-886410653,-886410653,-886410653,-886410653;0.433239614;30.94%
499;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;50;binary;byclass_0.1_0.1;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;3.555620432;-1.838896608;-1414224278;-1.838896608297002,-1.8890591854696974,-1.9268484738283702,-1.9268484738283702,-1.931665716066405,-1.932000264779485,-1.9335717625664288,-1.934652346968531;-1414224278,-1678399894,-1410029974,-1410029974,-1544182166,1811261034,1740042755,-1409964438;0.438784396;31.34%
504;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;50;binary;fullyrandom;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;2.574517012;-1.848214829;-208409920;-1.8482148294267717,-1.8998260598998387,-1.9179890725545106,-1.972291004163159,-1.9747301559333645,-1.9880690676152217,-2.008431887340407,-2.0258098625968377;-208409920,1938354787,1937824354,-74141117,2072703554,1938485826,-642131391,-71519677;0.448102617;32.00%
451;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;30;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;3.337931156;-1.85680024;334120778;-1.8568002402786599,-1.8751727774530922,-1.9605315962239276,-1.9739465040576982,-1.9821248253632746;33,412,077,833,189,200,000,000,000,000,000,000,000,000,000;0.456688028;32.62%
519;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;roulette;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;4.196432829;-1.860113462;2106105674;-1.8601134617562354,-1.8862378594357971,-1.8862378594357971,-1.8862378594357971,-1.966832246107471,-1.9823913875249215,-2.0248977817672267,-2.0248977817672267,-2.0637078294245548,-2.064014344546599,-2.078125731605552,-2.078125731605552,-2.078125731605552,-2.0849394528545693,-2.094257402123797;2106105674,1602913899,1602913899,1602913899,1569627722,1603176043,1569365578,1569365578,1569381954,1569365578,-1651597750,-1651597750,-1651597750,1602782827,1555291651;0.46000125;32.85%
487;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;50;binary;roulette;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;3.570753336;-1.866502998;1893857929;-1.8665029982775398,-1.9882600908268047,-1.997370028022802,-2.015077849834082,-2.027892866983395,-2.027892866983395,-2.027892866983395,-2.027892866983395;18,938,579,292,011,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.466390786;33.31%
470;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;30;binary;byclass_0.1_0.1;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;2.766784191;-1.86940402;-1584235702;-1.8694040198905237,-1.8755809073497955,-1.8850254753515006,-1.8929444844924403,-1.8948350628088368;-1584235702,-1583719606,-1583711414,-1592591798,-1584235702;0.469291808;33.52%
512;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;12.84974885;-1.875726261;-1751107830;-1.8757262610907601,-1.8968118288862827,-1.9467153242629105,-1.9502869697717902,-1.9514625586687973,-1.9547916949738706,-1.9820903022007754,-2.002163528305384,-2.0022826701084626,-2.0022826701084626,-2.0022826701084626,-2.0022826701084626,-2.034741580984572,-2.0354914557269277,-2.0390885208991647;-1751107830,1450311275,1805816426,-1093127615,-1751107829,2118340171,1805816490,1805832866,1805832866,1805832866,1805832866,1805832866,1789563498,1806340770,1772278434;0.475614049;33.97%
496;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;50;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;2.908219576;-1.878012209;1714613801;-1.8780122085567292,-1.878636048262616,-1.89697511167329,-1.8983199281848717,-1.936389446174526,-1.9785687667604765,-1.9889042934899404,-1.9923194058472884;1714613801,1714613801,-645292344,1696853545,1714678313,1781788201,1647570473,-517738967;0.477899997;34.13%
532;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;5.685016394;-1.880818992;-742134200;-1.8808189921104481,-1.9561927605737375,-1.9645642544930522,-1.9995640007404099,-2.000449213856295,-2.023991808892616,-2.0373671442444876,-2.0441871151515683,-2.075774252058231,-2.075774252058231,-2.075774252058231,-2.075774252058231,-2.075774252058231,-2.075774252058231,-2.0840123395368924;-742134200,-741872056,-746165399,-746165400,-742134200,-742167960,-742167960,-742166968,-746165400,-746165400,-746165400,-746165400,-746165400,-746165400,-746165400;0.48070678;34.33%
493;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;50;binary;ranking;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;3.566013575;-1.886667388;163224138;-1.8866673876996416,-1.9729218522273333,-1.9800958973805294,-1.9827233556629849,-2.0005487625124423,-2.0120261227325993,-2.0120261227325993,-2.0120261227325993;163224138,194681418,-1986356662,1506972235,-1952802232,1504883402,1504883402,1504883402;0.486555176;34.75%
450;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;30;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;2.778479099;-1.902857121;15891042;-1.9028571206557174,-2.0206338395581502,-2.1325702418203987,-2.1495278996976612,-2.1661293520988623;15891042,607582891,207796834,-531178789,607582955;0.502744909;35.91%
489;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;50;binary;roulette;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;2.166983843;-1.903076167;-1651265687;-1.9030761672001844,-1.920607898540975,-1.9933741667430274,-1.9933741667430274,-1.9933741667430274,-2.0274268877239106,-2.0274268877239106,-2.0382078980524603;-1651265687,-1651265687,-1784959127,-1784959127,-1784959127,-1785020567,-1785020567,-1785483415;0.502963955;35.92%
536;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;fullyrandom;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;8.896325827;-1.905719467;2048585312;-1.9057194671144582,-1.944595391671612,-1.9917121065548424,-1.9919985932227624,-1.9919985932227624,-1.9919985932227624,-1.9919985932227624,-1.9919985932227624,-1.9968702152231392,-2.0254280736258536,-2.0492603999690404,-2.0627661797192864,-2.064081771252882,-2.0660610522126213,-2.0779484977595386;2048585312,-911491486,1858316104,-919879838,-919879838,-919879838,-919879838,-919879838,-919879838,2019931787,-476778878,-1825182080,-919879838,1536667201,1898247009;0.505607255;36.11%
471;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;30;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;1.317730427;-1.926733109;1230420707;-1.9267331090164643,-1.9888218472748391,-1.9888218472748391,-1.9977453365274362,-2.018397612564687;12,304,207,071,215,700,000,000,000,000,000,000,000,000,000,000,000;0.526620897;37.61%
474;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;30;binary;fullyrandom;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;1.586886883;-1.934910786;1578224227;-1.9349107861926949,-1.9762201917397522,-2.0264331599333154,-2.0526266926182597,-2.073169862612877;1,578,224,227,157,820,000,000,000,000,000,000,000,000,000,000,000;0.534798574;38.20%
533;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;7.170173168;-1.941853363;1132376009;-1.9418533629038461,-1.9418533629038461,-1.964096482101228,-2.068810332503447,-2.0723881040463312,-2.07431640264332,-2.083395565980548,-2.106802604248945,-2.117179869316533,-2.119418227593845,-2.119418227593845,-2.119418227593845,-2.1225799249098896,-2.1225799249098896,-2.1233898066630603;1132376009,1132376009,1199486569,1199827482,1496939072,-650544576,1438480960,-1015115893,1270706792,1199484809,1199484809,1199484809,1199484809,1199484809,603959241;0.541741151;38.69%
479;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;30;binary;fullyrandom;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;2.1604321;-1.946603961;1791179465;-1.946603960600887,-1.946603960600887,-1.946603960600887,-1.946603960600887,-1.946603960600887;17,911,794,651,791,100,000,000,000,000,000,000,000,000,000,000,000;0.546491749;39.03%
523;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;ranking;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;6.909673452;-1.964589723;684244552;-1.9645897228801115,-2.0000811734298534,-2.007846767051772,-2.007846767051772,-2.007846767051772,-2.0265802682128173,-2.0316582342455467,-2.035859914638027,-2.0555607298361864,-2.097335177796568,-2.111407637110685,-2.133453493608539,-2.1379208544392108,-2.143977160089283,-2.1609903657664264;684244552,1301330784,1641331520,1641331520,1641331520,1905114944,1905114944,-1813925150,684211784,723543819,1122234154,1366373187,723543819,684244680,-578972863;0.564477511;40.32%
456;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;30;binary;roulette;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;1.585703373;-1.966577693;-1320108223;-1.966577692550926,-2.05694540948757,-2.0647159237745356,-2.1887533979785454,-2.2041570978275606;-1320108223,-143114623,-143116671,-1185891519,-1186940095;0.566465481;40.46%
465;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;30;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;1.343760014;-1.966708153;1384074920;-1.966708153153367,-2.004344584822521,-2.006299448272902,-2.056052724590492,-2.056052724590492;13,840,749,201,384,100,000,000,000,000,000,000,000,000,000,000,000;0.566595941;40.47%
535;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;fullyrandom;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;6.931424856;-1.973973858;-1443054784;-1.9739738580220334,-1.9790601773494059,-1.9989673357906876,-2.0250521665165238,-2.0307893308179867,-2.031009647534593,-2.031009647534593,-2.031009647534593,-2.0354001270908655,-2.075116840304005,-2.075977952872759,-2.0812184091439336,-2.102752026208978,-2.110190028376558,-2.1351883107853635;-1443054784,1065194242,186038857,1060230915,1778236224,-1442989248,-1442989248,-1442989248,1774041920,-1180156094,400795179,2045360960,-1443054848,-1664893237,709013067;0.573861646;40.99%
534;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;fullyrandom;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;4.973260403;-1.979398923;867594817;-1.9793989226131676,-2.0290394999534533,-2.030448550345058,-2.064722819512604,-2.1160872632234007,-2.1262104758702653,-2.1418244272863864,-2.1786714434649244,-2.178908291177533,-2.181085830458783,-2.201133797082232,-2.201799455269023,-2.2020876136640055,-2.2065275703106884,-2.2089056311658686;867594817,-1586055317,993646410,867461697,-1586055317,-1860318622,-1148226872,-483307927,858427235,858296163,729405378,858427235,-1493609909,725211082,925405027;0.579286711;41.37%
531;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;4.221220016;-1.993291793;-1953433781;-1.9932917925199571,-1.9984706442753173,-2.1120441939545573,-2.1277050522896563,-2.1642946794113698,-2.1787797616707425,-2.194461029795717,-2.266716073327281,-2.270734946026176,-2.275222796269448,-2.275222796269448,-2.2874186508462553,-2.2874186508462553,-2.2874186508462553,-2.2874186508462553;-1953433781,-1451033790,-1953433781,-1147735222,-1451066558,-248388757,-1377063391,-1181557950,-1449591989,753774112,753774112,-1181549758,-1181549758,-1181549758,-1181549758;0.593179581;42.37%
530;3356;Instance_60_3.mat;60;15;30;-1.400112212;1000;100;binary;byclass_0.1_0.1;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;8.910886526;-2.000782705;-484314230;-2.0007827048276754,-2.0353924064556423,-2.0402066581380365,-2.060760795949764,-2.0750712010764487,-2.1156199883447955,-2.117092462300434,-2.117092462300434,-2.117092462300434,-2.117337404213907,-2.117337404213907,-2.117337404213907,-2.13511703767009,-2.146454620998263,-2.150095571491652;-484314230,-84612408,-1558055998,-952940958,-482675840,357077865,329466699,329466699,329466699,-484314230,-484314230,-484314230,357077865,-486038805,1670445770;0.600670493;42.90%
